instance,distance,fill_rate,calculation_time
3l_cvrp24.txt,2307.1585048841716,21,0.41733968253968257,485.16444396972656
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,1200.682584285736
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,988.7331781387329
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,829.455159664154
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,1132.8466415405273
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,746.5002114772797
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,694.4187335968018
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,1030.6042585372925
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,818.2298998832703
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,692.3546807765961
3l_cvrp25.txt,3126.1784098125663,27,0.4409901234567901,1061.5796794891357
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,921.4741756916046
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,1002.3114297389984
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,1024.3825285434723
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,1172.5181329250336
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,758.2685897350311
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,891.2024147510529
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,952.8863911628723
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,861.6018998622894
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,927.7568259239197
3l_cvrp26.txt,3686.4442337587807,29,0.46511800766283523,899.7789726257324
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,826.6496875286102
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,992.5516402721405
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,1079.8498294353485
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,1144.6956090927124
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,1181.281851053238
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,1193.6274583339691
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,1615.2605752944946
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,907.8597240447998
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,840.8698616027832
3l_cvrp27.txt,3443.125337584332,29,0.45406896551724135,1017.5506737232208
3l_cvrp01.txt,x,x,x,x
3l_cvrp02.txt,x,x,x,x
3l_cvrp03.txt,x,x,x,x
3l_cvrp04.txt,x,x,x,x
3l_cvrp05.txt,x,x,x,x
3l_cvrp06.txt,x,x,x,x
3l_cvrp07.txt,x,x,x,x
3l_cvrp08.txt,x,x,x,x
3l_cvrp09.txt,x,x,x,x
3l_cvrp10.txt,x,x,x,x
3l_cvrp11.txt,x,x,x,x
3l_cvrp12.txt,x,x,x,x
3l_cvrp13.txt,x,x,x,x
3l_cvrp14.txt,x,x,x,x
3l_cvrp15.txt,x,x,x,x
3l_cvrp16.txt,x,x,x,x
3l_cvrp17.txt,x,x,x,x
3l_cvrp18.txt,x,x,x,x
3l_cvrp19.txt,x,x,x,x
3l_cvrp20.txt,x,x,x,x
3l_cvrp21.txt,x,x,x,x
3l_cvrp22.txt,x,x,x,x
3l_cvrp23.txt,x,x,x,x
3l_cvrp24.txt,x,x,x,x
3l_cvrp25.txt,x,x,x,x
3l_cvrp26.txt,x,x,x,x
3l_cvrp27.txt,x,x,x,x
